Dataset	ScanNumber	Micro Scan Count	Ion Injection Time (ms)	Elapsed Scan Time (sec)	API Source CID Energy	Average Scan by Inst	Charge State	Monoisotopic M/Z	FT Analyzer Settings	FT Analyzer Message	FT Resolution	Conversion Parameter B	Conversion Parameter C	Scan Filter Text	Source Voltage (kV)	Source Current (uA)	Source Temp (°C)
400657	639	3	25.991	2.65	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.88
400657	640	3	28.629	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.44	159.94
400657	641	3	27.403	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.06
400657	642	3	29.162	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.12
400657	643	3	25.396	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.91
400657	644	3	28.122	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.03
400657	645	3	25.185	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.00
400657	646	3	27.482	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	159.97
400657	647	3	29.736	2.66	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.12
400657	648	3	28.433	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.21
400657	649	3	29.880	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.91
400657	650	3	29.149	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.88
400657	651	3	33.436	2.68	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.03
400657	652	3	31.347	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.00
400657	653	3	29.773	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.97
400657	654	3	29.330	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.35	159.91
400657	655	3	27.913	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.03
400657	656	3	31.370	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.03
400657	657	3	29.405	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.79
400657	658	3	29.756	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.46	159.76
400657	659	3	26.250	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.00
400657	660	3	30.572	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.18
400657	661	3	27.472	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.03
400657	662	3	32.027	2.68	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.94
400657	663	3	25.361	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.24
400657	664	3	28.362	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.88
400657	665	3	26.798	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	160.03
400657	666	3	26.847	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.82
400657	667	3	30.786	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.97
400657	668	3	29.547	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.34	159.97
400657	669	3	33.258	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.82
400657	670	3	27.601	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.91
400657	671	3	27.682	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.91
400657	672	3	26.538	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.15
400657	673	3	25.746	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	160.00
400657	674	3	29.202	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.41	0.46	160.00
400657	675	3	26.970	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.79
400657	676	3	28.990	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.15
400657	677	3	24.252	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.94
400657	678	3	27.054	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.18
400657	679	3	28.258	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.94
400657	680	3	28.936	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.37	159.94
400657	681	3	31.921	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.34	160.03
400657	682	3	28.163	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	159.97
400657	683	3	28.337	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.91
400657	684	3	25.898	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.94
400657	685	3	27.580	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.34	160.00
400657	686	3	25.421	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.94
400657	687	3	26.022	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.00
400657	688	3	26.886	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.94
400657	689	3	26.194	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.24
400657	690	3	27.945	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.21
400657	691	3	25.554	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.82
400657	692	3	26.344	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.03
400657	693	3	30.471	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.45	160.03
400657	694	3	26.272	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.03
400657	695	3	27.634	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.97
400657	696	3	27.583	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.88
400657	697	3	30.322	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.00
400657	698	3	29.210	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.85
400657	699	3	25.161	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.00
400657	700	3	31.594	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.44	160.21
400657	701	3	33.473	2.68	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.88
400657	702	3	31.113	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.45	159.94
400657	703	3	25.921	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.12
400657	704	3	27.535	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.44	160.18
400657	705	3	27.434	2.66	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.47	160.06
400657	706	3	26.358	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.91
400657	707	3	30.575	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.82
400657	708	3	27.880	2.66	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.44	160.09
400657	709	3	24.480	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.44	160.03
400657	710	3	28.213	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.88
400657	711	3	30.605	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.46	160.03
400657	712	3	27.889	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.35	159.91
400657	713	3	25.807	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.91
400657	714	3	27.593	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.37	159.97
400657	715	3	29.255	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.97
400657	716	3	27.434	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.45	159.97
400657	717	3	26.264	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.03
400657	718	3	25.411	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.06
400657	719	3	32.545	2.68	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.97
400657	720	3	30.579	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.12
400657	721	3	31.919	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.37	159.91
400657	722	3	26.925	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.85
400657	723	3	28.836	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.09
400657	724	3	25.412	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.46	159.79
400657	725	3	28.816	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	159.94
400657	726	3	28.577	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.00
400657	727	3	26.208	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.00
400657	728	3	29.715	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.12
400657	729	3	28.689	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.00
400657	730	3	27.548	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	159.82
400657	731	3	32.875	2.67	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.06
400657	732	3	28.962	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.94
400657	733	3	28.160	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.09
400657	734	3	28.170	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	160.03
400657	735	3	32.770	2.68	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.94
400657	736	3	27.939	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.27
400657	737	3	28.730	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.18
400657	738	3	26.989	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.82
400657	739	3	25.780	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.94
400657	740	3	27.514	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.91
400657	741	3	29.391	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.15
400657	742	3	27.216	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.91
400657	743	3	28.014	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.00
400657	744	3	27.178	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.12
400657	745	3	29.319	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.00
400657	746	3	25.397	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.76
400657	747	3	30.956	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.91
400657	748	3	29.004	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.88
400657	749	3	26.160	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.91
400657	750	3	26.253	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.03
400657	751	3	28.323	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.97
400657	752	3	28.818	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.00
400657	753	3	32.538	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	159.88
400657	754	3	31.973	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.82
400657	755	3	26.678	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.00
400657	756	3	24.019	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.36	159.97
400657	757	3	29.745	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.35	160.00
400657	758	3	26.859	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.35	160.00
400657	759	3	25.676	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.94
400657	760	3	28.911	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.00
400657	761	3	28.895	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.21
400657	762	3	31.514	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	159.91
400657	763	3	32.352	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.03
400657	764	3	27.792	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.35	159.88
400657	765	3	30.872	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.09
400657	766	3	31.535	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.79
400657	767	3	28.757	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.09
400657	768	3	28.728	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.12
400657	769	3	25.550	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.88
400657	770	3	28.831	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.03
400657	771	3	31.631	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.00
400657	772	3	27.300	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.09
400657	773	3	26.891	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	160.00
400657	774	3	31.762	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.33	159.88
400657	775	3	29.412	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.03
400657	776	3	26.532	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	160.03
400657	777	3	28.775	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.40	160.00
400657	778	3	27.991	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.73
400657	779	3	27.811	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	159.85
400657	780	3	26.668	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.03
400657	781	3	26.776	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.09
400657	782	3	29.746	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.35	160.03
400657	783	3	28.626	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	160.00
400657	784	3	28.567	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	159.88
400657	785	3	26.310	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.94
400657	786	3	27.824	2.64	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	160.06
400657	787	3	30.377	2.67	0	No	1	261.1319	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.41	159.91
400657	788	3	27.711	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	159.91
400657	789	3	34.525	2.67	0	No	1	393.0846	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.38	159.88
400657	790	3	27.105	2.66	0	No	1	393.0847	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.45	160.00
400657	791	3	27.443	2.66	0	No	1	393.0845	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.37	159.97
400657	792	3	26.957	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.45	159.94
400657	793	3	26.985	2.66	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.42	159.88
400657	794	3	34.604	2.68	0	No	3	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.44	160.00
400657	795	3	32.079	2.67	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.43	159.79
400657	796	3	27.286	2.65	0	No	0	0	T=4e6	RF=2300V	240000	148270421.932	4735616.046	FTMS + p NSI Full ms [210.00-2000.00]	2.40	0.39	160.00
