Dataset	ScanNumber	Ion Injection Time (ms)	Analyzer Temperature	Conversion Parameter B	Conversion Parameter C	Temperature Comp. (ppm)	Space Charge Comp. (ppm)	PS Inj. Time (ms)	Analog Input 1 (V)	Analog Input 2 (V)	Scan Filter Text	Source TMP Temperature (°C)
286691	492	100.000	30.93	67865531.9215	-16138892.3506	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	493	100.000	30.93	67865532.0795	-16138892.4254	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	494	100.000	30.93	67865531.9462	-16138892.3630	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	495	100.000	30.93	67865531.9800	-16138892.3786	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	496	100.000	30.93	67865531.7224	-16138892.2557	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	497	100.000	30.93	67865531.4564	-16138892.1293	-5.37	-0.02	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	498	100.000	30.93	67865531.3958	-16138892.1009	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	499	100.000	30.93	67865531.6041	-16138892.1997	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	500	100.000	30.93	67865531.3869	-16138892.0966	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	501	100.000	30.93	67865531.1665	-16138891.9911	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	502	100.000	30.93	67865530.5580	-16138891.7022	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	503	100.000	30.93	67865530.2803	-16138891.5702	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	504	100.000	30.93	67865534.0368	-16138893.3562	-5.37	0	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	505	100.000	30.93	67865534.1817	-16138893.4259	-5.37	0	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	506	100.000	30.93	67865534.2315	-16138893.4493	-5.37	0	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	507	100.000	30.93	67865534.1213	-16138893.3971	-5.37	0	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	508	100.000	30.93	67865534.2038	-16138893.4369	-5.37	0	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	509	100.000	30.93	67865534.1678	-16138893.4188	-5.37	0	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	510	100.000	30.93	67865534.1578	-16138893.4142	-5.37	0	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	511	100.000	30.93	67865534.1202	-16138893.3963	-5.37	0	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	512	100.000	30.93	67865534.1742	-16138893.4220	-5.37	0	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	513	100.000	30.93	67865531.5502	-16138892.1736	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	514	100.000	30.93	67865528.8657	-16138890.8971	-5.37	-0.04	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	515	100.000	30.93	67865530.3196	-16138891.5895	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	516	100.000	30.93	67865530.0784	-16138891.4743	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	517	100.000	30.93	67865530.3942	-16138891.6239	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	518	100.000	30.93	67865530.3155	-16138891.5868	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	519	100.000	30.93	67865530.4062	-16138891.6293	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	520	100.000	30.93	67865530.5180	-16138891.6838	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	521	100.000	30.93	67865530.6796	-16138891.7599	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	522	100.000	30.93	67865530.3707	-16138891.6130	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	523	100.000	30.93	67865530.7065	-16138891.7727	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	524	100.000	30.93	67865530.7130	-16138891.7756	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	525	100.000	30.93	67865530.8008	-16138891.8175	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	526	100.000	30.93	67865530.1321	-16138891.5001	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	527	100.000	30.93	67865529.9705	-16138891.4232	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	528	100.000	30.93	67865530.3184	-16138891.5887	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	529	100.000	30.93	67865530.1106	-16138891.4892	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	530	100.000	30.93	67865530.4486	-16138891.6509	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	531	100.000	30.93	67865530.6890	-16138891.7639	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	532	100.000	30.93	67865530.2178	-16138891.5399	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	533	100.000	30.93	67865530.0544	-16138891.4636	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	534	100.000	30.93	67865530.0313	-16138891.4515	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	535	100.000	30.93	67865530.8231	-16138891.8286	-5.37	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	536	100.000	30.93	67865530.9231	-16138891.8757	-5.37	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	537	100.000	30.93	67865531.0761	-16138891.9487	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	538	100.000	30.93	67865530.1862	-16138891.5259	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	539	100.000	30.93	67865530.0137	-16138891.4431	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	540	100.000	30.93	67865530.4444	-16138891.6478	-5.37	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	541	100.000	30.93	67865530.3122	-16138891.5842	-5.37	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	542	100.000	30.93	67865530.5968	-16138891.7206	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	543	100.000	30.93	67865530.6358	-16138891.7389	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	544	100.000	30.93	67865530.7928	-16138891.8141	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	545	100.000	30.93	67865530.7435	-16138891.7903	-5.37	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	546	100.000	30.93	67865530.5447	-16138891.6961	-5.37	-0.03	5.000	-0.221	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	547	100.000	30.93	67865530.7276	-16138891.7833	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	548	100.000	30.93	67865530.6306	-16138891.7368	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	549	100.000	30.93	67865530.6953	-16138891.7673	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	550	100.000	30.93	67865530.7968	-16138891.8155	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	551	100.000	30.93	67865530.8573	-16138891.8444	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	552	100.000	30.93	67865530.8880	-16138891.8591	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	553	100.000	30.93	67865530.2508	-16138891.5563	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	554	100.000	30.93	67865530.9842	-16138891.9048	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	555	100.000	30.93	67865531.2020	-16138892.0078	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	556	100.000	30.93	67865531.1792	-16138891.9968	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	557	100.000	30.93	67865530.5346	-16138891.6909	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	558	100.000	30.93	67865530.5946	-16138891.7190	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	559	100.000	30.93	67865530.8548	-16138891.8440	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	560	100.000	30.93	67865530.6049	-16138891.7244	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	561	100.000	30.93	67865530.5173	-16138891.6827	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	562	100.000	30.93	67865531.0861	-16138891.9535	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	563	100.000	30.93	67865530.5401	-16138891.6943	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	564	100.000	30.93	67865530.6867	-16138891.7631	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	565	100.000	30.93	67865530.1043	-16138891.4862	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	566	100.000	30.93	67865530.8848	-16138891.8576	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	567	100.000	30.93	67865530.8344	-16138891.8337	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	568	100.000	30.93	67865530.2044	-16138891.5342	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	569	100.000	30.93	67865530.1523	-16138891.5095	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	570	100.000	30.93	67865530.7748	-16138891.8051	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	571	100.000	30.93	67865530.9916	-16138891.9093	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	572	100.000	30.93	67865530.7519	-16138891.7943	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	573	100.000	30.93	67865530.6196	-16138891.7321	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	574	100.000	30.93	67865530.6166	-16138891.7301	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	575	100.000	30.93	67865530.8408	-16138891.8367	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	576	100.000	30.93	67865530.8065	-16138891.8204	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	577	100.000	30.93	67865530.6349	-16138891.7390	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	578	100.000	30.93	67865530.8724	-16138891.8514	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	579	100.000	30.93	67865530.6952	-16138891.7680	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	580	100.000	30.93	67865530.8514	-16138891.8415	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	581	100.000	30.93	67865531.0120	-16138891.9180	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	582	100.000	30.93	67865530.7929	-16138891.8132	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	583	100.000	30.93	67865530.5430	-16138891.6952	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	584	100.000	30.93	67865530.5443	-16138891.6954	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	585	100.000	30.93	67865530.8388	-16138891.8353	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	586	100.000	30.93	67865530.9837	-16138891.9047	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	587	100.000	30.93	67865530.6613	-16138891.7510	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	588	100.000	30.93	67865530.9624	-16138891.8945	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	589	100.000	30.93	67865531.0988	-16138891.9591	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	590	100.000	30.93	67865531.2042	-16138892.0093	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	591	100.000	30.93	67865531.2389	-16138892.0258	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	592	100.000	30.93	67865531.0081	-16138891.9167	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	593	100.000	30.93	67865530.6742	-16138891.7578	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	594	100.000	30.93	67865531.2268	-16138892.0206	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	595	100.000	30.93	67865530.6606	-16138891.7518	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	596	100.000	30.93	67865531.1837	-16138891.9993	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	597	100.000	30.93	67865531.0808	-16138891.9511	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	598	100.000	30.93	67865531.1471	-16138891.9825	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	599	100.000	30.93	67865530.9508	-16138891.8892	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	600	100.000	30.93	67865531.1024	-16138891.9612	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	601	100.000	30.93	67865530.6430	-16138891.7418	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	602	100.000	30.93	67865531.0719	-16138891.9469	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	603	100.000	30.93	67865530.8064	-16138891.8197	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	604	100.000	30.93	67865530.7948	-16138891.8148	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	605	100.000	30.93	67865530.5200	-16138891.6843	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	606	100.000	30.93	67865530.9965	-16138891.9102	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	607	100.000	30.93	67865530.8109	-16138891.8222	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	608	100.000	30.93	67865530.7249	-16138891.7821	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	609	100.000	30.93	67865530.1512	-16138891.5085	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	610	100.000	30.93	67865530.6348	-16138891.7391	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	611	100.000	30.93	67865530.3287	-16138891.5928	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	612	100.000	30.93	67865530.5330	-16138891.6903	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	613	100.000	30.93	67865530.6365	-16138891.7400	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	614	100.000	30.93	67865530.6164	-16138891.7304	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	615	100.000	30.93	67865530.5421	-16138891.6949	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	616	100.000	30.93	67865530.4937	-16138891.6721	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	617	100.000	30.93	67865530.6189	-16138891.7311	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	618	100.000	30.93	67865530.8745	-16138891.8523	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	619	100.000	30.93	67865530.8918	-16138891.8608	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	620	100.000	30.93	67865530.7595	-16138891.7976	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	621	100.000	30.93	67865530.7870	-16138891.8111	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	622	100.000	30.93	67865530.9100	-16138891.8694	-5.37	-0.03	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	623	100.000	30.93	67865530.9363	-16138891.8825	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	624	100.000	30.93	67865530.7337	-16138891.7858	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	625	100.000	30.93	67865530.6803	-16138891.7599	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	626	100.000	30.93	67865530.0716	-16138891.4712	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	627	100.000	30.93	67865530.5626	-16138891.7047	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	628	100.000	30.93	67865530.9004	-16138891.8657	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	629	100.000	30.93	67865530.6559	-16138891.7480	-5.37	-0.03	5.000	-0.217	-0.019	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	630	100.000	30.93	67865531.0223	-16138891.9230	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	631	100.000	30.93	67865530.5829	-16138891.7138	-5.37	-0.03	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	632	100.000	30.93	67865532.5970	-16138892.6719	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	633	100.000	30.93	67865532.3971	-16138892.5770	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	634	100.000	30.93	67865532.8631	-16138892.7982	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	635	100.000	30.93	67865532.5274	-16138892.6387	-5.37	-0.02	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	636	100.000	30.93	67865532.8249	-16138892.7808	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	637	100.000	30.93	67865532.9348	-16138892.8327	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	638	100.000	30.93	67865532.9265	-16138892.8286	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	639	100.000	30.93	67865532.9972	-16138892.8620	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	640	100.000	30.93	67865532.7185	-16138892.7299	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	641	100.000	30.93	67865533.3651	-16138893.0372	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	642	100.000	30.93	67865533.3562	-16138893.0323	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	643	100.000	30.93	67865533.0391	-16138892.8819	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	644	100.000	30.93	67865533.4075	-16138893.0566	-5.37	-0.01	5.000	-0.217	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	645	100.000	30.93	67865533.2403	-16138892.9784	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	646	100.000	30.93	67865533.3286	-16138893.0203	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	647	100.000	30.93	67865532.9732	-16138892.8503	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	648	100.000	30.93	67865532.5312	-16138892.6409	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	649	100.000	30.93	67865532.8283	-16138892.7816	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	650	100.000	30.93	67865533.0142	-16138892.8708	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	651	100.000	30.93	67865532.9857	-16138892.8568	-5.37	-0.01	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
286691	652	100.000	30.93	67865532.4583	-16138892.6064	-5.37	-0.02	5.000	-0.221	-0.018	FTMS {0,0}  - p NSI Full ms [250.00-2400.00]	48.0
