Dataset	ScanNumber	AGC	Ion Injection Time (ms)	Elapsed Scan Time (sec)	Orbitrap Resolution	Dependency Type	Master Scan Number	Monoisotopic M/Z	Charge State	HCD Energy	MS2 Isolation Width	Conversion Parameter B	Conversion Parameter C	Temperature Comp. (ppm)	Space Charge Comp. (ppm)	Resolution Comp. (ppm)	RawOvFtT	Injection t0	Collision Mode	Scan Filter Text	Source Pressure
706505	1649	Predicted	13.084	0.267	30000	1	1643	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	438061.0	0	sa_cid	FTMS + c ESI d sa Full ms2 649.8488@etd121.47 649.8488@cid30.00 [100.0000-1310.0000]	2.551
706505	1650	On	0.312	0.146	60000	0	-1	-1.0000	0	-1.00	-1.00	211723725.481221	-151810962.849938	-6.76	-0.17	-0.17	683200.4	-0.012		FTMS + p ESI Full ms [350.0000-2000.0000]	2.551
706505	1651	Predicted	0.415	0.199	30000	1	1629	0	3	-25.99	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	735846.4	0.039	hcd	FTMS + c ESI d Full ms2 432.8997@hcd30.00 [100.0000-1309.0000]	2.551
706505	1652	Predicted	0.429	0.135	30000	1	1629	0	3	-26.01	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	471357.6	0.037	hcd	FTMS + c ESI d Full ms2 433.9021@hcd30.00 [100.0000-1312.0000]	2.551
706505	1653	Predicted	7.963	0.269	30000	1	1629	0	2	-35.71	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	719319.6	0.041	hcd	FTMS + c ESI d Full ms2 648.8459@hcd30.00 [100.0000-1308.0000]	2.551
706505	1654	Predicted	0.449	0.216	30000	1	1651	0	3	-1.00	1.60	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	553811.1	0.004	etd	FTMS + c ESI d Full ms2 432.8997@etd53.99 [100.0000-1309.0000]	2.546
706505	1655	Predicted	0.426	0.180	30000	1	1651	0	3	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	538610.7	-0.020	sa_hcd	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@hcd30.00 [100.0000-1309.0000]	2.546
706505	1656	Predicted	0.426	0.197	30000	1	1651	0	3	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	411636.8	-0.010	sa_cid	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@cid30.00 [100.0000-1309.0000]	2.546
706505	1657	Predicted	0.492	0.177	30000	1	1652	0	3	-1.00	1.60	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	343498.3	-0.022	etd	FTMS + c ESI d Full ms2 433.9021@etd53.99 [100.0000-1312.0000]	2.546
706505	1658	Predicted	0.439	0.180	30000	1	1652	0	3	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	409771.3	-0.056	sa_hcd	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@hcd30.00 [100.0000-1312.0000]	2.546
706505	1659	Predicted	0.439	0.197	30000	1	1652	0	3	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	422985.0	-0.028	sa_cid	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@cid30.00 [100.0000-1312.0000]	2.546
706505	1660	Predicted	8.475	0.252	30000	1	1653	0	2	-1.00	1.60	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	394769.4	-0.001	etd	FTMS + c ESI d Full ms2 648.8459@etd121.47 [100.0000-1308.0000]	2.546
706505	1661	Predicted	7.524	0.254	30000	1	1653	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	351552.2	0.005	sa_hcd	FTMS + c ESI d sa Full ms2 648.8459@etd121.47 648.8459@hcd30.00 [100.0000-1308.0000]	2.546
706505	1662	Predicted	7.524	0.262	30000	1	1653	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	356000.2	-0.005	sa_cid	FTMS + c ESI d sa Full ms2 648.8459@etd121.47 648.8459@cid30.00 [100.0000-1308.0000]	2.546
706505	1663	Predicted	44.812	0.135	30000	1	1629	0	2	-32.55	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	820439.7	0.033	hcd	FTMS + c ESI d Full ms2 583.2988@hcd30.00 [100.0000-1177.0000]	2.546
706505	1664	Predicted	13.084	0.135	30000	1	1629	0	2	-35.76	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	707486.9	0.037	hcd	FTMS + c ESI d Full ms2 649.8488@hcd30.00 [100.0000-1310.0000]	2.546
706505	1665	Predicted	22.109	0.266	30000	1	1663	0	2	-1.00	1.60	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	262929.1	-0.010	etd	FTMS + c ESI d Full ms2 583.2988@etd121.47 [100.0000-1177.0000]	2.546
706505	1666	Predicted	20.339	0.267	30000	1	1663	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	277565.1	-0.010	sa_hcd	FTMS + c ESI d sa Full ms2 583.2988@etd121.47 583.2988@hcd30.00 [100.0000-1177.0000]	2.551
706505	1667	Predicted	20.339	0.274	30000	1	1663	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	264459.2	-0.002	sa_cid	FTMS + c ESI d sa Full ms2 583.2988@etd121.47 583.2988@cid30.00 [100.0000-1177.0000]	2.551
706505	1668	Predicted	14.477	0.258	30000	1	1664	0	2	-1.00	1.60	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	406655.0	-0.030	etd	FTMS + c ESI d Full ms2 649.8488@etd121.47 [100.0000-1310.0000]	2.551
706505	1669	Predicted	12.191	0.259	30000	1	1664	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	382803.9	0.014	sa_hcd	FTMS + c ESI d sa Full ms2 649.8488@etd121.47 649.8488@hcd30.00 [100.0000-1310.0000]	2.551
706505	1670	Predicted	12.191	0.266	30000	1	1664	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	390701.0	-0.021	sa_cid	FTMS + c ESI d sa Full ms2 649.8488@etd121.47 649.8488@cid30.00 [100.0000-1310.0000]	2.551
706505	1671	On	0.275	0.146	60000	0	-1	-1.0000	0	-1.00	-1.00	211723731.483086	-151810971.466279	-6.76	-0.15	-0.17	582326.7	-0.011		FTMS + p ESI Full ms [350.0000-2000.0000]	2.551
706505	1672	Predicted	0.426	0.199	30000	1	1650	0	3	-25.99	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	695101.8	0.034	hcd	FTMS + c ESI d Full ms2 432.8999@hcd30.00 [100.0000-1309.0000]	2.551
706505	1673	Predicted	0.439	0.135	30000	1	1650	0	3	-26.01	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	492982.6	0.043	hcd	FTMS + c ESI d Full ms2 433.9022@hcd30.00 [100.0000-1312.0000]	2.551
706505	1674	Predicted	7.524	0.256	30000	1	1650	0	2	-35.71	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	683858.8	0.017	hcd	FTMS + c ESI d Full ms2 648.8462@hcd30.00 [100.0000-1308.0000]	2.551
706505	1675	Predicted	0.426	0.425	30000	1	1672	0	3	-1.00	1.60	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	616211.1	0.007	etd	FTMS + c ESI d Full ms2 432.8999@etd53.99 [100.0000-1309.0000]	2.551
706505	1676	Predicted	0.404	0.180	30000	1	1672	0	3	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	566073.4	-0.005	sa_hcd	FTMS + c ESI d sa Full ms2 432.8999@etd53.99 432.8999@hcd30.00 [100.0000-1309.0000]	2.549
706505	1677	Predicted	0.404	0.197	30000	1	1672	0	3	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	507598.4	-0.022	sa_cid	FTMS + c ESI d sa Full ms2 432.8999@etd53.99 432.8999@cid30.00 [100.0000-1309.0000]	2.549
706505	1678	Predicted	0.454	0.177	30000	1	1673	0	3	-1.00	1.60	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	337167.9	-0.024	etd	FTMS + c ESI d Full ms2 433.9022@etd53.99 [100.0000-1312.0000]	2.549
706505	1679	Predicted	0.417	0.180	30000	1	1673	0	3	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	408237.9	-0.079	sa_hcd	FTMS + c ESI d sa Full ms2 433.9022@etd53.99 433.9022@hcd30.00 [100.0000-1312.0000]	2.549
706505	1680	Predicted	0.417	0.197	30000	1	1673	0	3	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	365439.4	-0.038	sa_cid	FTMS + c ESI d sa Full ms2 433.9022@etd53.99 433.9022@cid30.00 [100.0000-1312.0000]	2.549
706505	1681	Predicted	9.510	0.253	30000	1	1674	0	2	-1.00	1.60	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	461219.1	-0.011	etd	FTMS + c ESI d Full ms2 648.8462@etd121.47 [100.0000-1308.0000]	2.549
706505	1682	Predicted	8.592	0.256	30000	1	1674	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	405302.8	0.013	sa_hcd	FTMS + c ESI d sa Full ms2 648.8462@etd121.47 648.8462@hcd30.00 [100.0000-1308.0000]	2.549
706505	1683	Predicted	8.592	0.263	30000	1	1674	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	407291.7	-0.026	sa_cid	FTMS + c ESI d sa Full ms2 648.8462@etd121.47 648.8462@cid30.00 [100.0000-1308.0000]	2.549
706505	1684	Predicted	20.339	0.135	30000	1	1650	0	2	-32.55	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	422673.0	0.045	hcd	FTMS + c ESI d Full ms2 583.2989@hcd30.00 [100.0000-1177.0000]	2.549
706505	1685	Predicted	12.196	0.135	30000	1	1650	0	2	-35.76	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	697079.9	0.048	hcd	FTMS + c ESI d Full ms2 649.8492@hcd30.00 [100.0000-1310.0000]	2.549
706505	1686	Predicted	35.520	0.280	30000	1	1684	0	2	-1.00	1.60	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	403688.5	-0.011	etd	FTMS + c ESI d Full ms2 583.2989@etd121.47 [100.0000-1177.0000]	2.549
706505	1687	Predicted	32.671	0.280	30000	1	1684	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	388982.1	-0.022	sa_hcd	FTMS + c ESI d sa Full ms2 583.2989@etd121.47 583.2989@hcd30.00 [100.0000-1177.0000]	2.549
706505	1688	Predicted	32.671	0.287	30000	1	1684	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	378000.4	-0.006	sa_cid	FTMS + c ESI d sa Full ms2 583.2989@etd121.47 583.2989@cid30.00 [100.0000-1177.0000]	2.549
706505	1689	Predicted	19.148	0.263	30000	1	1685	0	2	-1.00	1.60	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	520528.8	-0.030	etd	FTMS + c ESI d Full ms2 649.8492@etd121.47 [100.0000-1310.0000]	2.549
706505	1690	Predicted	13.286	0.260	30000	1	1685	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	440378.3	0.014	sa_hcd	FTMS + c ESI d sa Full ms2 649.8492@etd121.47 649.8492@hcd30.00 [100.0000-1310.0000]	2.549
706505	1691	Predicted	13.286	0.267	30000	1	1685	0	2	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	406885.1	-0.027	sa_cid	FTMS + c ESI d sa Full ms2 649.8492@etd121.47 649.8492@cid30.00 [100.0000-1310.0000]	2.549
706505	1692	On	0.371	0.146	60000	0	-1	-1.0000	0	-1.00	-1.00	211723721.081902	-151810956.547549	-6.76	-0.18	-0.17	695634.0	-0.015		FTMS + p ESI Full ms [350.0000-2000.0000]	2.549
706505	1693	Predicted	0.404	0.199	30000	1	1671	0	3	-25.99	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	673547.1	0.014	hcd	FTMS + c ESI d Full ms2 432.8997@hcd30.00 [100.0000-1309.0000]	2.549
706505	1694	Predicted	0.417	0.135	30000	1	1671	0	3	-26.01	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	469961.7	0.050	hcd	FTMS + c ESI d Full ms2 433.9022@hcd30.00 [100.0000-1312.0000]	2.549
706505	1695	Predicted	8.593	0.260	30000	1	1671	0	2	-35.71	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	758441.8	0.023	hcd	FTMS + c ESI d Full ms2 648.8459@hcd30.00 [100.0000-1308.0000]	2.549
706505	1696	Predicted	0.493	0.219	30000	1	1693	0	3	-1.00	1.60	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	708551.2	0.015	etd	FTMS + c ESI d Full ms2 432.8997@etd53.99 [100.0000-1309.0000]	2.549
706505	1697	Predicted	0.467	0.181	30000	1	1693	0	3	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	585364.7	-0.005	sa_hcd	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@hcd30.00 [100.0000-1309.0000]	2.549
706505	1698	Predicted	0.467	0.197	30000	1	1693	0	3	-1.00	2.00	211723796.605486	-151811064.860154	-6.76	-0.08	-0.09	578490.3	0.002	sa_cid	FTMS + c ESI d sa Full ms2 432.8997@etd53.99 432.8997@cid30.00 [100.0000-1309.0000]	2.548
706505	1699	Predicted	0.519	0.177	30000	1	1694	0	3	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	352817.4	-0.032	etd	FTMS + c ESI d Full ms2 433.9022@etd53.99 [100.0000-1312.0000]	2.548
706505	1700	Predicted	0.479	0.180	30000	1	1694	0	3	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	427418.2	-0.029	sa_hcd	FTMS + c ESI d sa Full ms2 433.9022@etd53.99 433.9022@hcd30.00 [100.0000-1312.0000]	2.548
706505	1701	Predicted	0.479	0.197	30000	1	1694	0	3	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	394378.2	-0.017	sa_cid	FTMS + c ESI d sa Full ms2 433.9022@etd53.99 433.9022@cid30.00 [100.0000-1312.0000]	2.548
706505	1702	Predicted	11.361	0.255	30000	1	1695	0	2	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	485555.2	-0.023	etd	FTMS + c ESI d Full ms2 648.8459@etd121.47 [100.0000-1308.0000]	2.548
706505	1703	Predicted	10.466	0.257	30000	1	1695	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	481847.4	0.009	sa_hcd	FTMS + c ESI d sa Full ms2 648.8459@etd121.47 648.8459@hcd30.00 [100.0000-1308.0000]	2.548
706505	1704	Predicted	10.466	0.264	30000	1	1695	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	489279.1	-0.086	sa_cid	FTMS + c ESI d sa Full ms2 648.8459@etd121.47 648.8459@cid30.00 [100.0000-1308.0000]	2.548
706505	1705	Predicted	32.672	0.135	30000	1	1671	0	2	-32.55	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	637291.8	0.041	hcd	FTMS + c ESI d Full ms2 583.2983@hcd30.00 [100.0000-1177.0000]	2.548
706505	1706	Predicted	13.282	0.135	30000	1	1671	0	2	-35.76	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	741576.3	0.049	hcd	FTMS + c ESI d Full ms2 649.8491@hcd30.00 [100.0000-1310.0000]	2.548
706505	1707	Predicted	37.347	0.281	30000	1	1705	0	2	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	408487.3	0.002	etd	FTMS + c ESI d Full ms2 583.2983@etd121.47 [100.0000-1177.0000]	2.548
706505	1708	Predicted	32.931	0.280	30000	1	1705	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	417461.7	-0.042	sa_hcd	FTMS + c ESI d sa Full ms2 583.2983@etd121.47 583.2983@hcd30.00 [100.0000-1177.0000]	2.548
706505	1709	Predicted	32.931	0.288	30000	1	1705	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	403390.3	0.003	sa_cid	FTMS + c ESI d sa Full ms2 583.2983@etd121.47 583.2983@cid30.00 [100.0000-1177.0000]	2.548
706505	1710	Predicted	12.146	0.256	30000	1	1706	0	2	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	337260.5	-0.027	etd	FTMS + c ESI d Full ms2 649.8491@etd121.47 [100.0000-1310.0000]	2.549
706505	1711	Predicted	10.204	0.257	30000	1	1706	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	342265.0	0.004	sa_hcd	FTMS + c ESI d sa Full ms2 649.8491@etd121.47 649.8491@hcd30.00 [100.0000-1310.0000]	2.549
706505	1712	Predicted	10.204	0.264	30000	1	1706	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	332918.8	-0.018	sa_cid	FTMS + c ESI d sa Full ms2 649.8491@etd121.47 649.8491@cid30.00 [100.0000-1310.0000]	2.549
706505	1713	On	0.325	0.146	60000	0	-1	-1.0000	0	-1.00	-1.00	211723729.106642	-151810968.056583	-6.76	-0.16	-0.17	684816.1	-0.010		FTMS + p ESI Full ms [350.0000-2000.0000]	2.549
706505	1714	Predicted	0.467	0.199	30000	1	1692	0	3	-25.99	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	802112.4	0.035	hcd	FTMS + c ESI d Full ms2 432.8998@hcd30.00 [100.0000-1309.0000]	2.549
706505	1715	Predicted	0.479	0.135	30000	1	1692	0	3	-26.01	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	502165.8	0.035	hcd	FTMS + c ESI d Full ms2 433.9021@hcd30.00 [100.0000-1312.0000]	2.549
706505	1716	Predicted	10.466	0.282	30000	1	1692	0	2	-35.71	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	876756.0	0.026	hcd	FTMS + c ESI d Full ms2 648.8459@hcd30.00 [100.0000-1308.0000]	2.549
706505	1717	Predicted	0.476	0.231	30000	1	1714	0	3	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	629435.8	0.004	etd	FTMS + c ESI d Full ms2 432.8998@etd53.99 [100.0000-1309.0000]	2.549
706505	1718	Predicted	0.451	0.180	30000	1	1714	0	3	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	474430.6	-0.022	sa_hcd	FTMS + c ESI d sa Full ms2 432.8998@etd53.99 432.8998@hcd30.00 [100.0000-1309.0000]	2.549
706505	1719	Predicted	0.451	0.197	30000	1	1714	0	3	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	513587.7	-0.005	sa_cid	FTMS + c ESI d sa Full ms2 432.8998@etd53.99 432.8998@cid30.00 [100.0000-1309.0000]	2.549
706505	1720	Predicted	0.520	0.177	30000	1	1715	0	3	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	360048.8	-0.006	etd	FTMS + c ESI d Full ms2 433.9021@etd53.99 [100.0000-1312.0000]	2.549
706505	1721	Predicted	0.471	0.181	30000	1	1715	0	3	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	428930.2	0.021	sa_hcd	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@hcd30.00 [100.0000-1312.0000]	2.549
706505	1722	Predicted	0.471	0.197	30000	1	1715	0	3	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	430406.5	-0.007	sa_cid	FTMS + c ESI d sa Full ms2 433.9021@etd53.99 433.9021@cid30.00 [100.0000-1312.0000]	2.549
706505	1723	Predicted	11.980	0.256	30000	1	1716	0	2	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	515425.7	0	etd	FTMS + c ESI d Full ms2 648.8459@etd121.47 [100.0000-1308.0000]	2.551
706505	1724	Predicted	10.858	0.258	30000	1	1716	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	511540.1	0.006	sa_hcd	FTMS + c ESI d sa Full ms2 648.8459@etd121.47 648.8459@hcd30.00 [100.0000-1308.0000]	2.551
706505	1725	Predicted	10.858	0.265	30000	1	1716	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	533840.9	-0.065	sa_cid	FTMS + c ESI d sa Full ms2 648.8459@etd121.47 648.8459@cid30.00 [100.0000-1308.0000]	2.551
706505	1726	Predicted	32.929	0.135	30000	1	1692	0	2	-32.55	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	668846.6	0.035	hcd	FTMS + c ESI d Full ms2 583.2987@hcd30.00 [100.0000-1177.0000]	2.551
706505	1727	Predicted	10.204	0.135	30000	1	1692	0	2	-35.76	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	614956.3	0.045	hcd	FTMS + c ESI d Full ms2 649.8490@hcd30.00 [100.0000-1310.0000]	2.551
706505	1728	Predicted	46.652	0.291	30000	1	1726	0	2	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	524913.9	-0.003	etd	FTMS + c ESI d Full ms2 583.2987@etd121.47 [100.0000-1177.0000]	2.551
706505	1729	Predicted	42.916	0.290	30000	1	1726	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	508450.1	-0.006	sa_hcd	FTMS + c ESI d sa Full ms2 583.2987@etd121.47 583.2987@hcd30.00 [100.0000-1177.0000]	2.551
706505	1730	Predicted	42.916	0.297	30000	1	1726	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	490706.9	0.007	sa_cid	FTMS + c ESI d sa Full ms2 583.2987@etd121.47 583.2987@cid30.00 [100.0000-1177.0000]	2.551
706505	1731	Predicted	17.995	0.262	30000	1	1727	0	2	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	485149.4	-0.028	etd	FTMS + c ESI d Full ms2 649.8490@etd121.47 [100.0000-1310.0000]	2.551
706505	1732	Predicted	13.555	0.261	30000	1	1727	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	430406.2	0.008	sa_hcd	FTMS + c ESI d sa Full ms2 649.8490@etd121.47 649.8490@hcd30.00 [100.0000-1310.0000]	2.551
706505	1733	Predicted	13.555	0.268	30000	1	1727	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	423643.7	-0.075	sa_cid	FTMS + c ESI d sa Full ms2 649.8490@etd121.47 649.8490@cid30.00 [100.0000-1310.0000]	2.544
706505	1734	On	0.251	0.146	60000	0	-1	-1.0000	0	-1.00	-1.00	211723738.252496	-151810981.177276	-6.76	-0.14	-0.17	553263.3	-0.014		FTMS + p ESI Full ms [350.0000-2000.0000]	2.544
706505	1735	Predicted	0.451	0.199	30000	1	1713	0	3	-25.99	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	772455.4	0.044	hcd	FTMS + c ESI d Full ms2 432.8998@hcd30.00 [100.0000-1309.0000]	2.544
706505	1736	Predicted	0.471	0.135	30000	1	1713	0	3	-26.01	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	369250.9	0.040	hcd	FTMS + c ESI d Full ms2 433.9020@hcd30.00 [100.0000-1312.0000]	2.544
706505	1737	Predicted	10.858	0.263	30000	1	1713	0	2	-35.71	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	891327.6	0.032	hcd	FTMS + c ESI d Full ms2 648.8460@hcd30.00 [100.0000-1308.0000]	2.544
706505	1738	Predicted	0.414	0.233	30000	1	1735	0	3	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	564148.4	0.002	etd	FTMS + c ESI d Full ms2 432.8998@etd53.99 [100.0000-1309.0000]	2.544
706505	1739	Predicted	0.393	0.180	30000	1	1735	0	3	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	531430.0	-0.008	sa_hcd	FTMS + c ESI d sa Full ms2 432.8998@etd53.99 432.8998@hcd30.00 [100.0000-1309.0000]	2.544
706505	1740	Predicted	0.393	0.197	30000	1	1735	0	3	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	502769.2	-0.005	sa_cid	FTMS + c ESI d sa Full ms2 432.8998@etd53.99 432.8998@cid30.00 [100.0000-1309.0000]	2.544
706505	1741	Predicted	0.447	0.177	30000	1	1736	0	3	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	332340.1	-0.015	etd	FTMS + c ESI d Full ms2 433.9020@etd53.99 [100.0000-1312.0000]	2.544
706505	1742	Predicted	0.406	0.180	30000	1	1736	0	3	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	382676.4	-0.044	sa_hcd	FTMS + c ESI d sa Full ms2 433.9020@etd53.99 433.9020@hcd30.00 [100.0000-1312.0000]	2.544
706505	1743	Predicted	0.406	0.197	30000	1	1736	0	3	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	402425.9	-0.026	sa_cid	FTMS + c ESI d sa Full ms2 433.9020@etd53.99 433.9020@cid30.00 [100.0000-1312.0000]	2.544
706505	1744	Predicted	10.194	0.254	30000	1	1737	0	2	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	427997.9	-0.013	etd	FTMS + c ESI d Full ms2 648.8460@etd121.47 [100.0000-1308.0000]	2.544
706505	1745	Predicted	9.326	0.257	30000	1	1737	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	485732.9	0.002	sa_hcd	FTMS + c ESI d sa Full ms2 648.8460@etd121.47 648.8460@hcd30.00 [100.0000-1308.0000]	2.544
706505	1746	Predicted	9.326	0.263	30000	1	1737	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	465570.2	0	sa_cid	FTMS + c ESI d sa Full ms2 648.8460@etd121.47 648.8460@cid30.00 [100.0000-1308.0000]	2.549
706505	1747	Predicted	13.550	0.135	30000	1	1713	0	2	-35.76	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	774483.3	0.025	hcd	FTMS + c ESI d Full ms2 649.8488@hcd30.00 [100.0000-1310.0000]	2.549
706505	1748	Predicted	42.918	0.135	30000	1	1713	0	2	-32.55	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	828165.1	0.040	hcd	FTMS + c ESI d Full ms2 583.2984@hcd30.00 [100.0000-1177.0000]	2.549
706505	1749	Predicted	10.559	0.255	30000	1	1747	0	2	-1.00	1.60	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	313567.4	-0.032	etd	FTMS + c ESI d Full ms2 649.8488@etd121.47 [100.0000-1310.0000]	2.549
706505	1750	Predicted	9.370	0.256	30000	1	1747	0	2	-1.00	2.00	211723796.124904	-151811064.165406	-6.76	-0.08	-0.09	319838.8	0.020	sa_hcd	FTMS + c ESI d sa Full ms2 649.8488@etd121.47 649.8488@hcd30.00 [100.0000-1310.0000]	2.549
